loco id,loco type,zone,manufacture year,cycle,totalcycles,days since service,engine temp   (C),oil pressure (bar),vibration    (mms),fuel efficiency (%),coolant temp (C),bearing temp  (C),RPM,exhaust temp (C),turbo pressure (bar),load factor (%),battery voltage (V),brake pressure (bar),RU,failure label,risk category
WDG4-1001,WDG4,NR,2014,172,174,148,123.985,0.953,8.806,77.809,99.626,92.564,778.027,406.3,0.551,71.033,20.345,2.376,2,1,Critical
WDG4-1001,WDG4,NR,2014,173,174,150,128.324,1.226,9.0,72.998,108.445,94.268,746.369,419.254,0.593,69.534,19.909,2.545,1,1,Critical
WDG4-1001,WDG4,NR,2014,174,174,152,137.891,0.87,9.0,75.063,113.916,96.067,775.351,424.727,0.538,76.842,19.472,2.489,0,1,Critical
WAP7-1002,WAP7,ER,2011,1,174,-32,80.163,3.495,1.721,92.396,72.057,61.284,906.169,322.702,1.761,69.267,24.205,4.135,173,0,Low
WAP7-1002,WAP7,ER,2011,2,174,-30,76.873,3.635,1.91,92.846,71.995,62.911,879.642,331.137,1.824,77.72,24.05,3.926,172,0,Low
WAP7-1002,WAP7,ER,2011,3,174,-28,83.122,3.415,1.733,94.384,73.118,58.793,918.138,340.183,1.776,69.545,23.529,4.225,171,0,Low
WAP7-1002,WAP7,ER,2011,4,174,-26,85.766,3.53,1.737,91.952,74.248,63.261,895.979,310.322,1.769,72.219,23.773,3.712,170,0,Low
WAP7-1002,WAP7,ER,2011,5,174,-24,80.186,3.412,1.882,94.2,73.501,60.233,894.394,329.944,1.832,68.52,23.89,4.118,169,0,Low
WAP7-1002,WAP7,ER,2011,6,174,-22,87.051,3.262,2.097,94.478,79.03,60.036,919.4,317.922,1.756,70.557,23.627,4.129,168,0,Low
WAP7-1002,WAP7,ER,2011,7,174,-20,79.325,3.207,1.464,92.014,80.389,64.542,877.144,320.131,1.772,70.512,24.291,4.15,167,0,Low
WAP7-1002,WAP7,ER,2011,8,174,-18,80.887,3.522,1.917,95.516,76.383,61.787,934.515,330.221,1.85,60.607,23.636,4.489,166,0,Low
WAP7-1002,WAP7,ER,2011,9,174,-16,79.831,3.626,1.558,92.584,76.63,56.963,899.023,309.786,1.843,74.259,23.96,4.392,165,0,Low
WAP7-1002,WAP7,ER,2011,10,174,-14,82.031,3.56,2.007,93.576,74.57,58.232,898.827,319.582,1.708,65.2,24.234,4.148,164,0,Low
WAP7-1002,WAP7,ER,2011,11,174,-12,79.87,3.464,2.069,92.658,75.11,60.662,872.608,324.906,1.813,72.21,23.084,3.876,163,0,Low
WAP7-1002,WAP7,ER,2011,12,174,-10,84.121,3.763,1.793,92.829,75.18,60.237,868.962,314.055,1.828,76.953,24.129,3.859,162,0,Low
WAP7-1002,WAP7,ER,2011,13,174,-8,86.705,3.644,1.87,95.437,73.96,60.065,868.602,335.376,1.823,75.542,24.094,3.929,161,0,Low
WAP7-1002,WAP7,ER,2011,14,174,-6,84.781,3.392,2.068,95.845,73.031,58.663,919.364,318.049,1.77,65.631,24.243,4.476,160,0,Low
WAP7-1002,WAP7,ER,2011,15,174,-4,87.75,3.306,1.888,92.714,71.893,60.943,898.722,334.37,1.851,75.655,24.347,3.954,159,0,Low
WAP7-1002,WAP7,ER,2011,16,174,-2,82.21,3.304,2.055,90.07,78.764,59.959,882.012,329.124,1.705,59.626,23.89,4.26,158,0,Low
WAP7-1002,WAP7,ER,2011,17,174,0,81.915,3.493,1.582,94.296,72.586,61.645,905.573,312.821,1.692,72.349,23.749,4.275,157,0,Low
WAP7-1002,WAP7,ER,2011,18,174,2,86.563,3.602,1.546,94.147,75.92,56.39,877.677,327.951,1.7,67.914,23.903,4.277,156,0,Low
WAP7-1002,WAP7,ER,2011,19,174,4,82.026,3.444,2.165,92.421,75.194,61.142,911.69,314.112,1.669,74.714,24.286,4.153,155,0,Low
WAP7-1002,WAP7,ER,2011,20,174,6,82.291,3.296,1.93,96.156,76.371,57.081,880.232,323.73,1.678,71.874,24.001,3.972,154,0,Low
WAP7-1002,WAP7,ER,2011,21,174,8,86.845,3.463,1.74,92.401,78.618,62.277,891.229,334.897,1.82,73.424,24.523,4.043,153,0,Low
WAP7-1002,WAP7,ER,2011,22,174,10,82.259,3.823,1.688,91.751,69.089,59.914,914.57,323.321,1.762,77.393,24.346,4.46,152,0,Low
WAP7-1002,WAP7,ER,2011,23,174,12,83.744,3.197,1.788,91.314,74.65,60.98,891.525,305.486,1.759,63.076,24.128,4.071,151,0,Low
WAP7-1002,WAP7,ER,2011,24,174,14,85.026,3.559,1.983,92.712,78.035,58.55,874.944,307.128,1.746,74.244,23.679,4.192,150,0,Low
WAP7-1002,WAP7,ER,2011,25,174,16,82.104,3.457,2.069,93.744,75.453,59.944,892.786,306.233,1.838,81.084,24.245,4.313,149,0,Low
WAP7-1002,WAP7,ER,2011,26,174,18,86.225,3.397,1.631,90.081,75.309,64.293,901.952,338.384,1.657,63.197,23.889,3.955,148,0,Low
WAP7-1002,WAP7,ER,2011,27,174,20,78.779,3.632,1.492,95.137,75.437,58.48,865.861,328.19,1.754,61.55,23.358,4.425,147,0,Low
WAP7-1002,WAP7,ER,2011,28,174,22,78.844,3.336,1.574,92.088,73.225,61.356,880.013,309.207,1.886,75.323,24.014,4.612,146,0,Low
WAP7-1002,WAP7,ER,2011,29,174,24,83.956,3.272,1.82,92.56,76.362,59.32,869.392,326.46,1.821,66.117,23.571,3.853,145,0,Low
WAP7-1002,WAP7,ER,2011,30,174,26,85.566,3.584,2.214,91.877,75.022,61.023,884.32,338.438,1.722,62.792,24.315,3.958,144,0,Low
WAP7-1002,WAP7,ER,2011,31,174,28,87.191,3.663,1.552,94.077,77.676,63.332,928.649,306.637,1.727,68.644,23.665,3.961,143,0,Low
WAP7-1002,WAP7,ER,2011,32,174,30,79.586,3.455,2.082,97.453,73.504,59.323,887.748,333.274,1.823,67.82,23.547,3.834,142,0,Low
WAP7-1002,WAP7,ER,2011,33,174,32,81.682,3.455,1.54,93.659,77.307,59.672,895.42,328.238,1.803,68.758,23.623,4.386,141,0,Low
WAP7-1002,WAP7,ER,2011,34,174,34,80.118,3.342,2.333,93.267,78.146,60.797,903.465,315.538,1.723,62.037,23.564,4.187,140,0,Low
WAP7-1002,WAP7,ER,2011,35,174,36,86.415,3.476,1.535,91.981,75.745,62.346,855.266,297.744,1.714,69.045,24.676,4.275,139,0,Low
WAP7-1002,WAP7,ER,2011,36,174,38,86.587,3.781,1.62,89.666,80.139,62.662,859.184,319.104,1.819,69.679,24.021,4.602,138,0,Low
WAP7-1002,WAP7,ER,2011,37,174,40,78.55,3.445,1.401,91.491,77.263,61.189,863.315,326.342,1.818,70.794,23.111,4.437,137,0,Low
WAP7-1002,WAP7,ER,2011,38,174,42,87.505,3.179,1.876,91.821,78.244,60.883,898.843,323.125,1.682,74.094,24.257,4.068,136,0,Low
WAP7-1002,WAP7,ER,2011,39,174,44,79.918,3.352,2.317,92.523,81.673,57.541,880.312,316.004,1.748,66.986,23.714,4.04,135,0,Low
WAP7-1002,WAP7,ER,2011,40,174,46,81.445,3.779,1.951,95.193,77.491,62.829,870.925,336.105,1.822,74.464,23.852,4.252,134,0,Low
WAP7-1002,WAP7,ER,2011,41,174,48,81.606,3.593,1.914,94.768,75.66,58.113,860.174,303.115,1.811,68.256,23.581,4.535,133,0,Low
WAP7-1002,WAP7,ER,2011,42,174,50,81.233,3.587,2.314,92.07,80.359,57.066,923.489,333.023,1.755,66.43,23.729,3.851,132,0,Low
WAP7-1002,WAP7,ER,2011,43,174,52,85.205,3.566,1.583,93.289,74.024,62.367,918.133,313.285,1.787,72.434,23.532,4.139,131,0,Low
WAP7-1002,WAP7,ER,2011,44,174,54,79.035,3.117,1.903,94.321,79.827,60.684,915.582,324.754,1.684,75.939,24.27,4.43,130,0,Low
WAP7-1002,WAP7,ER,2011,45,174,56,78.239,2.993,1.496,92.087,79.821,65.827,882.2,322.984,1.689,78.669,24.375,3.922,129,0,Low
WAP7-1002,WAP7,ER,2011,46,174,58,85.471,3.202,2.55,91.525,75.286,61.226,872.541,330.438,1.766,76.822,23.748,4.157,128,0,Low
WAP7-1002,WAP7,ER,2011,47,174,60,90.068,3.45,2.136,94.239,77.991,53.858,890.046,323.012,1.651,69.843,23.108,4.363,127,0,Low
WAP7-1002,WAP7,ER,2011,48,174,62,86.563,3.355,2.594,94.655,74.543,62.45,924.149,327.517,1.857,67.442,24.083,3.997,126,0,Low
WAP7-1002,WAP7,ER,2011,49,174,64,84.3,3.635,1.945,93.454,79.336,61.954,902.684,319.29,1.752,73.126,23.489,4.001,125,0,Low
WAP7-1002,WAP7,ER,2011,50,174,66,86.398,3.551,2.434,94.067,75.012,59.179,901.242,313.99,1.66,73.784,24.396,4.011,124,0,Low
WAP7-1002,WAP7,ER,2011,51,174,68,89.302,3.499,1.052,94.655,79.075,60.384,905.926,318.198,1.881,70.302,23.914,3.997,123,0,Low
WAP7-1002,WAP7,ER,2011,52,174,70,78.823,3.326,2.229,95.496,77.013,57.805,895.599,330.763,1.772,60.871,24.41,4.343,122,0,Low
WAP7-1002,WAP7,ER,2011,53,174,72,86.037,3.311,2.547,91.464,76.242,64.591,900.319,335.693,1.695,67.212,24.067,4.104,121,0,Low
WAP7-1002,WAP7,ER,2011,54,174,74,85.919,3.684,2.184,94.565,74.859,59.073,927.191,321.321,1.759,73.453,23.595,4.064,120,0,Low
WAP7-1002,WAP7,ER,2011,55,174,76,81.941,3.409,2.227,90.543,76.002,64.165,929.203,328.805,1.804,74.012,23.41,3.907,119,0,Low
WAP7-1002,WAP7,ER,2011,56,174,78,86.105,3.444,2.508,92.506,76.026,63.387,896.022,308.302,1.749,69.625,23.413,4.41,118,0,Low
WAP7-1002,WAP7,ER,2011,57,174,80,84.744,3.462,1.792,91.958,71.999,62.936,909.132,336.948,1.762,72.433,24.112,3.611,117,0,Low
WAP7-1002,WAP7,ER,2011,58,174,82,90.292,3.276,1.47,94.462,78.431,60.823,921.364,312.176,1.713,69.824,23.505,3.97,116,0,Low
WAP7-1002,WAP7,ER,2011,59,174,84,79.82,3.537,2.144,94.484,76.21,63.106,905.647,319.111,1.633,77.527,23.364,4.169,115,0,Low
WAP7-1002,WAP7,ER,2011,60,174,86,85.281,3.228,2.442,93.166,76.696,56.747,894.935,322.864,1.723,80.434,24.896,3.989,114,0,Low
WAP7-1002,WAP7,ER,2011,61,174,88,82.393,3.364,1.714,94.261,74.664,60.62,925.093,313.062,1.742,82.983,23.833,4.54,113,0,Low
WAP7-1002,WAP7,ER,2011,62,174,90,83.282,3.654,2.169,92.942,75.705,62.847,889.358,306.266,1.645,77.978,24.197,3.665,112,0,Low
WAP7-1002,WAP7,ER,2011,63,174,92,81.213,3.198,2.19,92.62,75.504,60.536,872.724,321.222,1.724,81.693,23.979,4.13,111,0,Low
WAP7-1002,WAP7,ER,2011,64,174,94,88.358,2.96,2.502,89.775,75.516,59.9,909.887,323.118,1.706,70.876,23.892,3.95,110,0,Low
WAP7-1002,WAP7,ER,2011,65,174,96,83.861,3.113,1.894,94.345,76.807,64.032,908.075,328.225,1.784,77.52,23.585,3.678,109,0,Low
WAP7-1002,WAP7,ER,2011,66,174,98,85.755,3.563,2.071,93.438,75.857,61.632,905.153,328.178,1.66,67.425,23.254,3.85,108,0,Low
WAP7-1002,WAP7,ER,2011,67,174,100,81.893,3.325,2.417,91.777,76.263,63.53,889.942,310.548,1.664,74.745,24.156,3.958,107,0,Low
WAP7-1002,WAP7,ER,2011,68,174,102,81.496,3.146,2.319,93.478,75.895,58.725,875.974,321.503,1.765,60.097,23.794,4.158,106,0,Low
WAP7-1002,WAP7,ER,2011,69,174,104,85.063,3.395,1.892,93.69,77.65,63.223,903.914,333.899,1.629,82.201,23.84,4.336,105,0,Low
WAP7-1002,WAP7,ER,2011,70,174,106,93.497,3.391,2.594,91.515,78.103,60.344,897.126,327.071,1.794,78.527,24.806,4.159,104,0,Low
WAP7-1002,WAP7,ER,2011,71,174,108,86.462,3.326,2.166,93.227,75.058,59.447,874.112,333.202,1.643,67.752,23.648,4.483,103,0,Low
WAP7-1002,WAP7,ER,2011,72,174,110,79.804,3.202,2.179,95.782,70.171,62.872,892.835,316.433,1.675,71.033,24.026,3.975,102,0,Low
WAP7-1002,WAP7,ER,2011,73,174,112,82.159,3.556,2.148,91.766,77.668,63.133,866.455,325.413,1.758,69.534,23.756,4.199,101,0,Low
WAP7-1002,WAP7,ER,2011,74,174,114,89.675,3.285,1.888,94.653,81.772,63.441,900.891,326.777,1.745,76.842,23.49,4.2,100,0,Low
WAP7-1002,WAP7,ER,2011,75,174,116,81.822,3.253,2.323,92.863,74.286,62.546,894.069,312.716,1.645,75.384,24.435,4.35,99,0,Low
WAP7-1002,WAP7,ER,2011,76,174,118,84.692,3.406,2.724,95.302,80.791,63.054,871.852,339.095,1.634,78.921,24.456,3.967,98,0,Low
WAP7-1002,WAP7,ER,2011,77,174,120,82.616,3.118,2.057,94.31,79.354,62.67,893.297,320.758,1.79,65.441,23.877,3.693,97,0,Low
WAP7-1002,WAP7,ER,2011,78,174,122,85.427,3.566,2.446,92.736,77.331,58.247,896.926,323.477,1.696,71.687,23.454,4.433,96,0,Low
WAP7-1002,WAP7,ER,2011,79,174,124,84.297,3.386,2.208,94.345,76.395,63.585,878.01,327.044,1.772,76.81,23.884,3.921,95,0,Low
WAP7-1002,WAP7,ER,2011,80,174,126,84.193,3.514,2.311,91.436,77.702,58.29,909.982,328.651,1.662,71.464,23.31,4.172,94,0,Low
WAP7-1002,WAP7,ER,2011,81,174,128,84.179,3.372,2.675,94.659,77.321,62.92,894.35,321.246,1.528,75.807,23.943,4.111,93,0,Low
WAP7-1002,WAP7,ER,2011,82,174,130,87.579,3.207,2.099,91.674,77.64,60.914,898.103,321.075,1.61,62.584,23.225,3.912,92,0,Low
WAP7-1002,WAP7,ER,2011,83,174,132,87.284,3.279,2.302,91.411,81.834,63.578,884.784,314.796,1.604,73.85,22.731,3.997,91,0,Low
WAP7-1002,WAP7,ER,2011,84,174,134,87.101,3.379,2.401,92.941,73.134,62.45,883.79,330.305,1.85,73.765,23.623,4.198,90,0,Low
WAP7-1002,WAP7,ER,2011,85,174,136,87.411,3.172,2.589,93.217,82.045,62.34,855.273,327.272,1.572,76.346,23.483,3.819,89,0,Low
WAP7-1002,WAP7,ER,2011,86,174,138,89.064,3.297,2.457,96.052,79.064,59.145,882.904,330.259,1.742,68.474,23.588,4.058,88,0,Low
WAP7-1002,WAP7,ER,2011,87,174,140,87.106,2.952,2.015,93.295,78.766,62.178,879.4,325.858,1.76,72.932,23.773,3.745,87,0,Low
WAP7-1002,WAP7,ER,2011,88,174,142,83.78,3.22,2.041,92.642,71.776,61.096,900.819,322.284,1.679,72.915,25.012,4.328,86,0,Low
WAP7-1002,WAP7,ER,2011,89,174,144,84.523,3.33,2.03,91.559,78.14,59.556,906.123,326.561,1.676,70.706,23.792,4.013,85,0,Low
WAP7-1002,WAP7,ER,2011,90,174,146,88.999,3.349,2.676,93.839,77.582,61.679,878.259,345.407,1.6,80.52,23.616,4.083,84,0,Low
WAP7-1002,WAP7,ER,2011,91,174,148,80.894,3.259,2.847,89.182,71.195,60.81,870.114,330.356,1.749,66.018,23.076,3.798,83,0,Low
WAP7-1002,WAP7,ER,2011,92,174,150,84.528,3.288,1.944,93.223,76.678,61.439,880.548,325.173,1.765,77.947,24.496,3.743,82,0,Low
WAP7-1002,WAP7,ER,2011,93,174,152,83.09,3.334,2.009,91.888,79.731,63.645,896.028,316.213,1.576,77.434,23.057,3.879,81,0,Low
WAP7-1002,WAP7,ER,2011,94,174,154,83.495,3.218,2.601,92.327,76.334,62.208,898.488,344.345,1.709,80.248,23.947,3.715,80,0,Low
WAP7-1002,WAP7,ER,2011,95,174,156,87.296,3.119,2.162,89.929,75.565,65.343,896.332,315.667,1.615,69.885,23.463,4.189,79,0,Low
WAP7-1002,WAP7,ER,2011,96,174,158,89.031,3.118,2.168,93.996,79.117,59.574,883.342,344.226,1.728,81.276,23.954,3.973,78,0,Low
WAP7-1002,WAP7,ER,2011,97,174,160,85.795,3.228,1.936,91.311,75.13,64.632,911.276,324.588,1.631,71.445,23.419,4.164,77,0,Low
WAP7-1002,WAP7,ER,2011,98,174,162,90.886,3.372,1.659,92.277,75.491,61.949,892.551,322.969,1.674,79.907,23.22,4.237,76,0,Low
WAP7-1002,WAP7,ER,2011,99,174,164,86.918,2.936,2.358,95.229,79.019,61.534,882.443,336.849,1.642,70.537,23.968,4.259,75,0,Low
WAP7-1002,WAP7,ER,2011,100,174,166,84.546,3.103,2.317,90.073,75.968,62.243,896.43,317.306,1.752,81.171,24.026,3.792,74,0,Low
WAP7-1002,WAP7,ER,2011,101,174,168,87.981,3.569,2.464,91.665,76.278,60.644,893.464,321.449,1.638,69.352,23.716,3.821,73,0,Low
WAP7-1002,WAP7,ER,2011,102,174,170,84.896,3.463,1.981,92.509,77.356,64.443,901.012,330.362,1.77,74.363,24.18,4.192,72,0,Low
WAP7-1002,WAP7,ER,2011,103,174,172,89.365,3.207,2.514,92.192,76.486,62.807,877.862,341.489,1.601,73.045,23.686,4.108,71,0,Low
WAP7-1002,WAP7,ER,2011,104,174,174,84.109,3.335,2.3,92.259,80.066,62.179,924.391,329.548,1.525,71.601,23.612,3.773,70,0,Low
WAP7-1002,WAP7,ER,2011,105,174,176,84.542,3.23,1.798,93.874,74.895,64.827,886.432,319.787,1.645,72.892,24.289,3.994,69,0,Low
WAP7-1002,WAP7,ER,2011,106,174,178,82.833,3.184,2.167,91.493,80.529,63.291,886.028,322.166,1.649,69.935,23.213,3.731,68,0,Low
WAP7-1002,WAP7,ER,2011,107,174,180,82.799,3.49,1.989,92.031,80.768,61.554,869.296,334.658,1.719,78.757,23.56,4.078,67,0,Low
WAP7-1002,WAP7,ER,2011,108,174,0,88.942,3.22,2.23,92.849,75.284,62.953,915.061,332.801,1.618,74.902,23.407,4.221,66,0,Low
WAP7-1002,WAP7,ER,2011,109,174,2,85.646,3.284,1.97,92.275,77.472,62.043,893.486,312.812,1.699,69.331,23.254,4.384,65,0,Low
WAP7-1002,WAP7,ER,2011,110,174,4,82.98,3.246,2.603,91.788,82.329,63.493,901.946,316.919,1.788,79.979,23.425,3.93,64,0,Low
WAP7-1002,WAP7,ER,2011,111,174,6,87.305,3.234,2.348,92.021,79.127,60.245,909.14,323.316,1.643,71.274,22.925,3.714,63,0,Low
WAP7-1002,WAP7,ER,2011,112,174,8,87.993,3.307,2.754,92.288,76.199,61.361,852.17,342.192,1.695,68.435,23.694,3.783,62,0,Low
WAP7-1002,WAP7,ER,2011,113,174,10,88.203,3.176,2.297,93.115,80.925,62.922,871.109,346.148,1.52,78.955,22.899,3.943,61,0,Low
WAP7-1002,WAP7,ER,2011,114,174,12,85.27,3.207,2.352,93.119,77.796,63.809,904.411,333.838,1.681,70.055,23.309,4.036,60,0,Medium
WAP7-1002,WAP7,ER,2011,115,174,14,85.366,3.051,2.99,90.471,72.524,63.855,873.802,333.413,1.626,68.235,23.457,3.858,59,0,Medium
WAP7-1002,WAP7,ER,2011,116,174,16,90.81,3.21,1.956,92.951,74.519,63.905,914.859,322.502,1.74,76.365,23.734,4.104,58,0,Medium
WAP7-1002,WAP7,ER,2011,117,174,18,81.644,3.244,1.726,91.887,80.615,59.276,936.058,330.023,1.731,74.414,23.483,4.262,57,0,Medium
WAP7-1002,WAP7,ER,2011,118,174,20,88.228,3.097,2.442,91.595,82.116,64.082,897.684,322.04,1.549,74.64,23.617,3.949,56,0,Medium
WAP7-1002,WAP7,ER,2011,119,174,22,89.71,3.378,2.32,92.01,76.498,63.875,901.271,312.283,1.732,72.663,22.921,3.971,55,0,Medium
WAP7-1002,WAP7,ER,2011,120,174,24,86.277,3.428,2.118,92.34,76.908,67.068,874.339,342.004,1.753,67.469,23.784,4.053,54,0,Medium
WAP7-1002,WAP7,ER,2011,121,174,26,79.918,2.847,2.943,92.552,78.279,59.751,907.418,341.866,1.799,80.152,23.661,3.671,53,0,Medium
WAP7-1002,WAP7,ER,2011,122,174,28,85.807,3.096,2.541,92.955,74.739,61.38,892.501,335.495,1.664,70.73,23.457,3.799,52,0,Medium
WAP7-1002,WAP7,ER,2011,123,174,30,84.54,3.001,2.396,88.759,80.109,64.237,903.454,318.901,1.563,76.659,22.901,4.112,51,0,Medium
WAP7-1002,WAP7,ER,2011,124,174,32,83.213,3.374,2.351,91.917,77.039,63.438,883.985,350.192,1.564,67.47,23.751,3.628,50,0,Medium
WAP7-1002,WAP7,ER,2011,125,174,34,90.717,3.304,2.148,90.688,78.222,64.268,887.499,326.562,1.706,72.836,23.863,3.918,49,0,Medium
WAP7-1002,WAP7,ER,2011,126,174,36,85.08,3.266,2.561,92.483,78.568,61.935,860.676,349.079,1.742,72.433,23.242,3.598,48,0,Medium
WAP7-1002,WAP7,ER,2011,127,174,38,86.442,3.276,2.299,91.022,74.006,59.493,902.302,328.127,1.662,65.328,23.499,3.945,47,0,Medium
WAP7-1002,WAP7,ER,2011,128,174,40,85.231,3.335,2.019,90.437,79.05,65.436,908.988,320.5,1.798,76.526,23.389,4.151,46,0,Medium
WAP7-1002,WAP7,ER,2011,129,174,42,85.657,3.26,2.531,93.739,76.541,58.654,843.992,328.953,1.704,67.559,24.145,4.097,45,0,Medium
WAP7-1002,WAP7,ER,2011,130,174,44,91.071,3.37,2.452,94.661,78.746,61.209,898.873,326.98,1.658,74.184,23.667,3.851,44,0,Medium
WAP7-1002,WAP7,ER,2011,131,174,46,88.052,2.962,2.461,92.474,80.866,58.714,910.387,338.456,1.641,73.98,23.204,3.892,43,0,Medium
WAP7-1002,WAP7,ER,2011,132,174,48,86.198,3.16,2.172,92.479,77.694,63.651,900.595,332.319,1.689,67.622,22.709,3.718,42,0,Medium
WAP7-1002,WAP7,ER,2011,133,174,50,86.584,2.894,2.477,92.616,76.293,65.865,914.846,334.281,1.669,71.702,24.544,4.165,41,0,Medium
WAP7-1002,WAP7,ER,2011,134,174,52,83.222,3.381,2.644,91.225,77.743,60.537,900.221,321.553,1.769,81.704,23.704,3.989,40,0,Medium
WAP7-1002,WAP7,ER,2011,135,174,54,90.757,3.354,2.318,86.817,79.121,60.701,907.209,308.616,1.656,70.094,23.5,4.003,39,0,Medium
WAP7-1002,WAP7,ER,2011,136,174,56,90.688,3.181,2.332,90.035,78.996,61.326,921.442,333.52,1.509,71.291,23.259,3.745,38,0,Medium
WAP7-1002,WAP7,ER,2011,137,174,58,92.564,3.216,2.499,93.602,78.644,63.332,922.933,345.573,1.626,76.105,23.77,3.761,37,0,Medium
WAP7-1002,WAP7,ER,2011,138,174,60,85.419,3.3,2.875,91.703,75.963,62.059,886.218,338.663,1.612,78.677,23.844,3.875,36,0,Medium
WAP7-1002,WAP7,ER,2011,139,174,62,88.475,3.274,2.674,91.657,80.504,61.011,883.866,326.632,1.638,77.99,23.285,3.827,35,0,Medium
WAP7-1002,WAP7,ER,2011,140,174,64,87.157,3.151,2.852,91.392,79.012,62.503,841.233,326.918,1.765,83.49,23.297,4.009,34,0,Medium
WAP7-1002,WAP7,ER,2011,141,174,66,91.196,2.991,2.459,91.563,77.708,64.351,873.172,332.78,1.544,78.689,23.382,3.81,33,0,Medium
WAP7-1002,WAP7,ER,2011,142,174,68,89.562,3.357,2.316,93.326,75.693,65.311,931.196,314.964,1.48,67.661,23.14,4.192,32,0,Medium
WAP7-1002,WAP7,ER,2011,143,174,70,91.162,3.207,2.044,92.388,75.619,63.109,868.061,338.18,1.68,64.931,24.238,3.668,31,0,Medium
WAP7-1002,WAP7,ER,2011,144,174,72,98.832,2.407,4.478,85.933,90.427,68.626,840.625,344.212,1.294,72.967,22.696,3.306,30,1,High
WAP7-1002,WAP7,ER,2011,145,174,74,104.196,2.303,4.796,87.889,84.036,70.884,854.335,333.65,1.28,75.492,21.985,3.313,29,1,High
WAP7-1002,WAP7,ER,2011,146,174,76,99.899,2.336,4.527,88.315,87.526,66.731,871.451,352.305,1.257,70.187,22.014,3.172,28,1,High
WAP7-1002,WAP7,ER,2011,147,174,78,100.949,2.435,4.131,86.596,87.952,72.42,872.647,353.377,1.07,75.005,23.262,3.223,27,1,High
WAP7-1002,WAP7,ER,2011,148,174,80,100.773,2.191,4.152,87.346,89.118,71.826,852.383,356.838,1.164,68.634,22.546,3.001,26,1,High
WAP7-1002,WAP7,ER,2011,149,174,82,105.611,2.269,4.39,85.467,88.048,73.065,856.716,358.738,1.212,77.158,23.267,3.478,25,1,High
WAP7-1002,WAP7,ER,2011,150,174,84,102.258,2.398,4.512,84.025,85.294,69.729,834.587,367.994,1.192,73.805,22.372,3.272,24,1,High
WAP7-1002,WAP7,ER,2011,151,174,86,103.149,2.138,4.863,84.826,86.681,72.3,873.648,357.614,1.138,69.728,22.487,3.182,23,1,High
WAP7-1002,WAP7,ER,2011,152,174,88,103.075,2.25,5.205,84.675,85.83,71.718,836.026,345.355,1.121,67.97,22.047,3.287,22,1,High
WAP7-1002,WAP7,ER,2011,153,174,90,103.489,2.008,5.095,86.252,93.794,69.426,859.53,383.625,1.121,63.996,22.299,3.222,21,1,High
WAP7-1002,WAP7,ER,2011,154,174,92,101.315,2.034,5.824,83.064,88.717,72.087,840.022,376.282,1.142,77.241,22.432,2.958,20,1,High
WAP7-1002,WAP7,ER,2011,155,174,94,109.09,2.199,5.69,82.351,88.166,75.824,864.06,373.466,1.193,70.115,23.087,3.192,19,1,High
WAP7-1002,WAP7,ER,2011,156,174,96,109.191,1.88,4.993,82.408,87.963,73.506,837.908,363.023,1.065,69.565,21.953,2.905,18,1,High
WAP7-1002,WAP7,ER,2011,157,174,98,100.091,1.801,5.285,85.671,93.131,71.703,838.374,379.43,1.044,71.067,21.427,3.008,17,1,High
WAP7-1002,WAP7,ER,2011,158,174,100,105.127,1.998,5.892,82.89,93.474,77.15,813.444,384.012,1.031,69.318,21.203,3.259,16,1,High
WAP7-1002,WAP7,ER,2011,159,174,102,109.296,1.752,6.076,82.079,90.155,74.445,818.433,385.977,1.039,70.345,21.842,2.843,15,1,High
WAP7-1002,WAP7,ER,2011,160,174,104,110.456,1.757,6.019,82.986,96.145,75.773,825.425,385.635,1.05,71.969,21.635,2.849,14,1,High
WAP7-1002,WAP7,ER,2011,161,174,106,114.412,1.825,6.226,82.934,97.546,76.392,802.063,400.874,0.99,74.125,21.268,3.456,13,1,High
WAP7-1002,WAP7,ER,2011,162,174,108,109.83,1.816,6.172,80.149,95.926,79.024,835.822,370.296,0.845,66.459,21.747,3.32,12,1,High
WAP7-1002,WAP7,ER,2011,163,174,110,117.111,1.741,6.503,82.16,93.567,82.103,809.211,380.538,0.85,69.226,21.223,3.217,11,1,High
WAP7-1002,WAP7,ER,2011,164,174,112,114.483,1.667,6.827,79.236,94.689,80.112,837.853,383.441,0.785,72.022,21.469,3.19,10,1,Critical
WAP7-1002,WAP7,ER,2011,165,174,114,115.745,1.493,6.973,79.295,97.724,81.283,869.894,405.314,0.807,69.067,21.213,2.633,9,1,Critical
WAP7-1002,WAP7,ER,2011,166,174,116,122.484,1.555,7.483,80.547,101.573,82.167,795.346,394.861,0.822,78.537,21.659,2.712,8,1,Critical
WAP7-1002,WAP7,ER,2011,167,174,118,121.841,1.841,7.098,80.765,99.047,86.447,807.384,409.797,0.976,69.787,21.03,2.7,7,1,Critical
WAP7-1002,WAP7,ER,2011,168,174,120,113.271,1.49,7.637,77.099,103.784,84.405,795.793,388.408,0.672,65.867,20.498,2.781,6,1,Critical
WAP7-1002,WAP7,ER,2011,169,174,122,122.912,1.231,7.615,76.687,103.835,86.695,800.06,411.196,0.749,71.964,20.14,2.878,5,1,Critical
